image_file, comment_number,caption,id
111537217.jpg, 1," Man with red shoes , white shirt and gray pants climbing .",352
111537217.jpg, 2, A man climbing the side of a cliff .,352
111537217.jpg, 3, A man climbing a rock wall,352
111537217.jpg, 4, A man is rock climbing .,352
111537222.jpg, 0, A climber wearing a blue helmet and headlamp is attached to a rope on the rock face .,353
111537222.jpg, 1, Person with blue helmet and purple pants is rock climbing .,353
111537222.jpg, 2, A woman in purple snakeskin pants climbs a rock .,353
111537222.jpg, 3, a rock climber climbs a large rock .,353
111537222.jpg, 4, A man climbs a rocky wall .,353
1115565519.jpg, 0, The little girl is playing with a toy in a public fountain .,354
1115565519.jpg, 1, A little girl playing in water on a frog sculpture .,354
1115565519.jpg, 2, A child playing with a fountain at the beach .,354
1115565519.jpg, 3, A girl looks at a fountain that sprays water .,354
1115565519.jpg, 4, A child plays with a fountain .,354
1115679311.jpg, 0, A black dog runs along the beach and jumps over a wood barrior .,355
1115679311.jpg, 1, a dog jumping over a small wall at a beach near the water .,355
1115679311.jpg, 2, A black dog is jumping over a log along a beach .,355
1115679311.jpg, 3, An animal is running on the beach .,355
1115679311.jpg, 4, A dog is running on the beach .,355
111671162.jpg, 0, People are eating in a cafeteria with a wood beam and glass ceiling .,356
111671162.jpg, 1, People sitting in a restaurant eating and one is reading the paper .,356
111671162.jpg, 2, A restaurant filled with chairs and consumers .,356
111671162.jpg, 3, People sitting and eating inside a diner .,356
111671162.jpg, 4, Lots of people eating in a restaurant .,356
111737806.jpg, 0, A woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening .,357
111737806.jpg, 1, a girl in a white t-shirt and red shorts is looking out of an underground passage .,357
111737806.jpg, 2, A girl in red short and a white T-shirt underground looking out of a hole .,357
111737806.jpg, 3, A girl wearing a red short and a white shirt looking through a hole .,357
111737806.jpg, 4," A woman inside a drain , looking out .",357
111766423.jpg, 0, Black and white bird standing on hand of someone holding sunflower seeds,358
111766423.jpg, 1, The small bird is clinging to a finger of the hand holding the seeds .,358
111766423.jpg, 2, A black and white bird eating seeds out of someone 's hand,358
111766423.jpg, 3, A small bird sits in a person 's hand and eats seeds .,358
111766423.jpg, 4, A black and white bird standing on a hand .,358
111796099.jpg, 0, The ball boys are waiting on the side lines of the tennis court while they watch the lady hitting the ball .,359
111796099.jpg, 1, A tennis match is in progress with ball chasers on the sidelines with an audience in the background .,359
111796099.jpg, 2, A game of tennis is shown with one of the female players about to hit the ball .,359
111796099.jpg, 3, A woman in a white shirt and pink skirt is about to hit a tennis ball .,359
111796099.jpg, 4, Two boys are ready to receive a ball at a tennis match .,359
1117972841.jpg, 0, A brown dog is running in the sand .,360
1117972841.jpg, 1, A brown dog playing in the sand .,360
1117972841.jpg, 2, A dog running fast in the sand .,360
1117972841.jpg, 3, A brown dog plays at the beach .,360
1117972841.jpg, 4, A dog is standing in the sand .,360
111811048.jpg, 0, A man is crossing the street and in the distance you can see a building under construction .,361
111811048.jpg, 1, This is a man standing on a rooftop with construction in the background .,361
111811048.jpg, 2, A man is standing on top of a tall building that overlooks the city .,361
111811048.jpg, 3, A man walks across the field of view in front of a cityscape .,361
111811048.jpg, 4, A man with a hat walks along train tracks .,361
1118168796.jpg, 0," One gu , wearing blue gloves and a brown vest , with a large camera pointed toward a Conquest trailer with a solar cell at his feet .",362
1118168796.jpg, 1, A man looks through a large camera-like device in a field near a camper and some parked vehicles .,362
1118168796.jpg, 2," There is a man in black standing near vehicles and a camper , setting up video equipment .",362
1118168796.jpg, 3," A man under the black hood of a camera , standing close to vehicles and an RV .",362
1118168796.jpg, 4, A man looking through telescope at a trailer park .,362
1118557877.jpg, 0, A small child wades through the water while being guided by another person .,363
1118557877.jpg, 1, a young boy wearing a colorful bathing suit splashing in the ocean,363
1118557877.jpg, 2, A young boy laughs while splashing in the ocean .,363
1118557877.jpg, 3, A young child splashing in water .,363
1118557877.jpg, 4, A little boy stands in the surf .,363
1118752484.jpg, 0, Multiple people walking on the pavement with a fence in the background all under the sky with clouds .,364
1118752484.jpg, 1, A woman in Muslim attire is walking with a young boy down the street .,364
1118752484.jpg, 2, Several people walking across a bridge in both directions .,364
1118752484.jpg, 3, People are walking in front of a fenced area .,364
1118752484.jpg, 4, Woman in a red sari walks down the street .,364
1119015538.jpg, 0, A little tan dog with large ears running through the grass .,365
1119015538.jpg, 1, this is a small beige dog running through a grassy field,365
1119015538.jpg, 2, A small dogs ears stick up as it runs in the grass .,365
1119015538.jpg, 3, A playful dog is running through the grass .,365
1119015538.jpg, 4, The small dog is running across the lawn .,365
1119034454.jpg, 0, A woman is jogging on a sidewalk next to an elevated grassy platform .,366
1119034454.jpg, 1, A young woman in jogging suit running along the bank of a river .,366
1119034454.jpg, 2, A jogger passes under an outstretched tree branch .,366
1119034454.jpg, 3, A woman in a tight fitting outfit is running .,366
1119034454.jpg, 4, A woman running along a river along a path .,366
111908743.jpg, 0, A man in red pants balancing on a blue object with his hands,367
111908743.jpg, 1, A man wearing red pants is balancing on a blue sculpture .,367
111908743.jpg, 2, A man is raised up on his hands on a blue platform .,367
111908743.jpg, 3, A man in red pants jumping on a park table .,367
111908743.jpg, 4, An athlete leaping over an obstacle .,367
1119418776.jpg, 0," A brown , black and white dog is running through a large field with its mouth open .",368
1119418776.jpg, 1, A dog with its mouth open running through a field torwards the camera .,368
1119418776.jpg, 2," A black , brown and white dog running through a field .",368
1119418776.jpg, 3, A black and white dog is running through the field .,368
1119418776.jpg, 4, A dog running in a field .,368
1119463452.jpg, 0, A little girl in a pink bathing suit swimming in a pool .,369
1119463452.jpg, 1, Smiling little girl swimming in outdoor pool .,369
1119463452.jpg, 2, A girl in a pink swimsuit in a pool,369
1119463452.jpg, 3, A little girl swimming in a pool .,369
1119463452.jpg, 4, A girl swimming in a pool .,369
11205420.jpg, 0, A man dressed in white walks a yellow rope on the ground that is attached to the handlebars of a bicycle .,370
11205420.jpg, 1, A man wearing all white is walking on a rope attached to a bike while surrounded by people .,370
11205420.jpg, 2, A bike sitting in a street with a rope tied to it and a guy walking on the rope .,370
11205420.jpg, 3, A street performer is performing with a bike in the foreground .,370
11205420.jpg, 4, A man is doing a trick with a bike .,370
1121053156.jpg, 0, a child and a young adult the adult is maybe demonstrating how to do something to teach the young child,371
1121053156.jpg, 1, A man with a bucket and a child pointing to some machinery .,371
1121053156.jpg, 2, A man and a child stand next to a blue and black tube .,371
1121053156.jpg, 3, A man and child on a ship doing maintenance .,371
1121053156.jpg, 4, A father and son working on a boat .,371
1121416483.jpg, 0, A young girl does a handstand on a bed with blue sheets .,372
1121416483.jpg, 1, A small child doing a handstand on a bed .,372
1121416483.jpg, 2, A little girl standing on her head .,372
1121416483.jpg, 3, A child is standing on her head .,372
1121416483.jpg, 4, The girl is upside down on a bed,372
11214205.jpg, 0, Men with reflective safety jackets on are working on a street intersection with many orange reflective cones .,373
11214205.jpg, 1, Three construction workers in bright vests prepare road to be worked on .,373
11214205.jpg, 2, Men wearing orange safety vest are working on street repairs .,373
11214205.jpg, 3, A group of men in orange safety vests are working .,373
11214205.jpg, 4, Three construction men are working .,373
11214370.jpg, 0, A man in jeans and a yellow safety jacket is working on bricks in the ground .,374
11214370.jpg, 1, A man with a safety vest is kneeling down and cleaning the bricks .,374
11214370.jpg, 2, A man in a yellow vest and jeans is caulking a sidewalk .,374
11214370.jpg, 3, A man with a router working on the sidewalk .,374
11214370.jpg, 4, A man grinding stones with a tool .,374
11214470.jpg, 0, Two men in construction vests are working on the side of a street with machines .,375
11214470.jpg, 1, Two construction workers are working on repairing a cobblestone walkway .,375
11214470.jpg, 2, Two construction workers operate a machine that steams the street .,375
11214470.jpg, 3, Workman are completing repairs on a city street .,375
11214470.jpg, 4, Two construction workers work on a road .,375
112178718.jpg, 0, Man is standing on white sand and holding a snowboard .,376
112178718.jpg, 1, A guy stands in the sand with a snowboard behind him .,376
112178718.jpg, 2, A man with his surfboard stands in the sand .,376
112178718.jpg, 3, a man holds his snowboard in the sand .,376
112178718.jpg, 4, A man holds a surfboard on the beach .,376
11220707.jpg, 0, A construction worker standing on the roof of a house wearing an orange vest with a yellow hard hat .,377
11220707.jpg, 1, A construction worker is laboring on part of a house near a chain-link fence and trees .,377
11220707.jpg, 2, A man wearing a yellow hat and orange shirt with palm trees around .,377
11220707.jpg, 3, A man in an orange vest standing atop a building .,377
11220707.jpg, 4, A construction man looks over into the distance .,377
1122177096.jpg, 0, A man wearing a yellow shirt and tan pants plays golf outside while being watched by other people .,378
1122177096.jpg, 1, A guy in a yellow shirt and light brown slacks is playing golf while the crowd watch .,378
